date,stock,score,entry_price,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,mae_5d,bucket
2026-01-29,BEL,70,442.62,-1.25,-2.61,-0.13,-2.61,70-79
2026-01-29,ABB,80,5451.7,3.55,5.41,5.75,-0.11,80-89
2026-01-29,BPCL,65,356.88,4.64,7.05,5.83,-0.67,60-69
2026-01-29,PFC,70,380.01,1.5,7.29,6.14,-1.93,70-79
2026-01-29,HINDALCO,60,1024.05,-6.71,-8.65,-5.82,-9.14,60-69
2026-01-29,HINDZINC,65,702.37,-12.16,-14.6,-12.79,-14.7,60-69
2026-01-29,RECLTD,50,367.22,-0.75,1.81,-5.42,-3.25,50-59
2026-01-29,JINDALSTEL,60,1159.6,-0.85,1.59,3.78,-2.98,60-69
2026-01-29,GLAND,75,1800.1,5.31,2.73,0.88,2.58,70-79
2026-01-29,RVNL,60,340.38,-4.92,-7.28,-7.84,-7.28,60-69
2026-01-29,BDL,55,1525.27,-13.89,-16.82,-16.63,-16.82,50-59
2026-01-29,COCHINSHIP,65,1606.47,-6.1,-7.69,-6.6,-7.69,60-69
2026-01-29,GRSE,70,2577.85,-1.23,-5.38,-3.17,-5.38,70-79
2026-01-29,SONACOMS,50,491.02,7.67,6.46,8.19,0.67,50-59
2026-01-29,MUTHOOTFIN,75,4057.39,-11.43,-12.54,-0.61,-13.6,70-79
2026-01-29,FEDERALBNK,70,287.6,-0.73,0.0,-0.17,-2.19,70-79
2026-01-29,AUBANK,55,987.9,-0.57,-0.19,1.29,-2.3,50-59
2026-01-29,INDIANB,70,890.53,-4.33,-3.3,-3.17,-8.21,70-79
2026-01-30,SBIN,55,1058.08,-0.83,-1.0,11.28,-4.5,50-59
2026-01-30,HCLTECH,55,1663.75,-4.35,-6.01,-14.18,-6.01,50-59
2026-01-30,ONGC,60,262.78,-0.75,-0.0,-0.58,-5.58,60-69
2026-01-30,NTPC,65,353.33,3.16,3.32,2.74,-1.59,60-69
2026-01-30,AXISBANK,85,1370.4,-2.31,-2.1,-2.78,-4.3,80-89
2026-01-30,NESTLEIND,85,1325.24,-2.19,-1.66,-3.22,-2.19,80-89
2026-01-30,IOC,50,161.21,5.84,7.33,8.29,0.84,50-59
2026-01-30,HAL,60,4581.34,-8.71,-11.95,-8.81,-12.64,60-69
2026-01-30,JSWSTEEL,65,1207.46,1.14,1.8,1.45,-1.25,60-69
2026-01-30,TATASTEEL,65,189.23,1.18,2.03,5.2,-2.39,60-69
2026-01-30,GRASIM,55,2819.0,0.92,0.63,2.45,-1.58,50-59
2026-01-30,BEL,65,447.1,-2.18,-4.31,-3.0,-4.31,60-69
2026-01-30,ABB,50,5555.78,3.16,4.26,3.62,-1.98,50-59
2026-01-30,BPCL,50,354.5,7.88,8.98,5.53,3.44,50-59
2026-01-30,PFC,65,372.69,9.29,10.5,5.59,1.66,60-69
2026-01-30,HINDALCO,60,962.6,0.24,-2.08,-5.57,-3.33,60-69
2026-01-30,JINDALSTEL,65,1132.0,3.12,5.11,4.66,-0.61,60-69
2026-01-30,TORNTPHARM,50,3926.02,1.58,-0.55,2.96,-0.55,50-59
2026-01-30,AUROPHARMA,65,1207.7,0.41,-1.38,-5.14,-3.04,60-69
2026-01-30,AJANTPHARM,55,2781.9,1.42,2.55,4.97,0.14,50-59
2026-01-30,GLAND,70,1846.6,2.33,0.24,-3.56,0.14,70-79
2026-01-30,RVNL,60,342.33,-6.52,-8.53,-9.75,-8.53,60-69
2026-01-30,BDL,55,1532.74,-15.23,-17.54,-18.86,-17.54,50-59
2026-01-30,COCHINSHIP,75,1656.06,-9.29,-10.02,-11.07,-10.46,70-79
2026-01-30,GRSE,70,2756.55,-8.49,-12.88,-11.74,-12.88,70-79
2026-01-30,MAZDOCK,70,2564.91,-5.52,-6.63,-8.37,-6.78,70-79
2026-01-30,DELHIVERY,80,422.95,5.99,3.11,-0.57,3.11,80-89
2026-01-30,SONACOMS,65,494.31,7.48,3.58,6.5,0.76,60-69
2026-01-30,ASHOKLEY,55,193.39,2.15,2.62,4.04,-1.16,50-59
2026-01-30,FEDERALBNK,55,287.75,-0.12,-0.33,0.19,-2.24,50-59
2026-01-30,IDFCFIRSTB,50,83.58,1.87,1.83,-2.44,-2.84,50-59
2026-01-30,INDIANB,65,892.68,-3.56,-4.44,-4.17,-8.43,60-69
2026-01-30,BLUESTARCO,60,1816.9,3.48,3.52,9.92,0.05,60-69
2026-01-30,AARTIIND,65,371.95,19.08,18.55,20.02,0.28,60-69
2026-01-30,DEEPAKNTR,55,1642.5,-1.0,-1.53,-0.04,-2.17,50-59
2026-01-30,TORNTPOWER,60,1368.63,1.43,2.98,5.41,-4.18,60-69
2026-01-30,JSL,65,822.55,-4.92,-4.58,-7.09,-5.48,60-69
2026-02-02,SBIN,50,1010.49,4.36,11.4,17.44,3.45,50-59
2026-02-02,NTPC,55,347.72,4.75,4.08,6.15,2.34,50-59
2026-02-02,POWERGRID,65,267.4,7.01,8.36,12.38,4.73,60-69
2026-02-02,IOC,60,162.56,6.78,7.02,6.4,1.8,60-69
2026-02-02,JSWSTEEL,50,1192.35,3.39,3.82,4.09,2.42,50-59
2026-02-02,BEL,75,437.24,-1.41,-0.41,-0.25,-2.15,70-79
2026-02-02,BPCL,70,366.7,4.19,5.89,2.09,1.84,70-79
2026-02-02,PFC,75,378.88,7.61,7.66,6.78,1.8,70-79
2026-02-02,GRSE,55,2576.35,-5.33,-2.39,-5.66,-6.79,50-59
2026-02-02,DELHIVERY,75,439.9,0.95,-1.4,-4.96,-1.4,70-79
2026-02-02,SONACOMS,55,498.05,4.95,6.23,5.13,2.8,50-59
2026-02-02,BLUESTARCO,50,1838.2,1.29,5.37,7.46,-1.11,50-59
2026-02-02,AARTIIND,55,373.0,21.61,26.11,22.05,15.2,50-59
2026-02-03,TCS,55,3182.15,-8.8,-7.46,-15.75,-8.8,50-59
2026-02-03,SBIN,60,1045.36,0.21,7.51,14.02,0.21,60-69
2026-02-03,LT,55,3999.73,0.73,3.22,5.97,0.61,50-59
2026-02-03,SUNPHARMA,55,1686.69,0.24,0.99,1.54,0.14,50-59
2026-02-03,ADANIENT,70,2201.62,1.08,1.17,1.83,1.08,70-79
2026-02-03,ONGC,55,251.09,4.65,5.89,5.78,3.74,50-59
2026-02-03,NTPC,70,355.86,2.58,3.1,3.52,1.7,70-79
2026-02-03,AXISBANK,60,1356.2,-1.08,0.04,0.07,-1.89,60-69
2026-02-03,ADANIPORTS,85,1524.38,1.3,1.56,2.32,1.3,80-89
2026-02-03,BAJAJ-AUTO,60,9462.33,-0.8,1.86,2.41,-0.8,60-69
2026-02-03,POWERGRID,65,280.06,3.37,5.1,7.39,2.17,60-69
2026-02-03,IOC,70,165.49,4.55,6.34,4.91,3.1,70-79
2026-02-03,JSWSTEEL,55,1222.38,0.55,1.2,1.24,-0.1,50-59
2026-02-03,SIEMENS,70,3211.7,-1.11,-3.12,-0.79,-3.2,70-79
2026-02-03,GRASIM,55,2808.9,1.0,5.16,3.26,1.0,50-59
2026-02-03,BEL,65,437.09,-2.12,-0.38,1.8,-2.12,60-69
2026-02-03,ABB,80,5645.41,2.6,3.55,2.95,1.53,80-89
2026-02-03,BPCL,75,373.45,3.45,3.45,0.4,2.3,70-79
2026-02-03,PFC,70,385.71,6.78,5.26,6.2,5.26,70-79
2026-02-03,CGPOWER,70,661.55,2.01,3.02,4.38,0.97,70-79
2026-02-03,TORNTPHARM,50,4010.08,-2.63,0.84,5.26,-2.63,50-59
2026-02-03,AUROPHARMA,65,1226.1,-2.86,-8.32,-3.21,-8.32,60-69
2026-02-03,DELHIVERY,70,443.25,-1.61,-1.65,-1.9,-2.14,70-79
2026-02-03,MOTHERSON,65,120.94,-2.65,6.68,9.35,-2.65,60-69
2026-02-03,SONACOMS,75,528.66,-3.15,0.17,-0.08,-3.15,70-79
2026-02-03,BHARATFORG,95,1532.59,1.2,4.87,13.79,1.2,90-100
2026-02-03,BALKRISIND,90,2571.9,5.17,5.61,-0.95,3.56,90-100
2026-02-03,ASHOKLEY,55,196.52,0.99,4.93,3.91,0.53,50-59
2026-02-03,IDFCFIRSTB,50,84.85,0.31,-1.27,-1.77,-1.27,50-59
2026-02-03,BANDHANBNK,65,155.0,2.61,7.54,8.66,1.51,60-69
2026-02-03,POLYCAB,55,7469.56,1.58,3.16,3.16,0.42,50-59
2026-02-03,KEI,60,4367.0,2.19,5.12,4.6,1.29,60-69
2026-02-03,BLUESTARCO,50,1817.8,3.47,7.18,10.16,2.43,50-59
2026-02-03,AARTIIND,60,429.7,2.62,8.87,5.88,2.62,60-69
2026-02-03,ADANIGREEN,55,932.1,4.26,4.96,9.09,2.4,50-59
2026-02-03,ADANIPOWER,60,143.62,6.35,3.78,0.51,3.78,60-69
2026-02-03,TORNTPOWER,50,1351.57,4.28,8.22,9.6,2.71,50-59
2026-02-04,ADANIENT,50,2227.2,0.98,0.28,-0.76,-0.08,50-59
2026-02-04,ONGC,65,260.81,-0.13,2.87,1.45,-0.13,60-69
2026-02-04,NTPC,75,364.5,-0.71,1.08,1.07,-0.71,70-79
2026-02-04,ADANIPORTS,75,1561.32,-0.4,-0.92,-1.09,-1.1,70-79
2026-02-04,ULTRACEMCO,50,12806.0,1.89,1.27,1.92,-0.66,50-59
2026-02-04,COALINDIA,50,429.23,-0.74,-2.68,-2.62,-2.68,50-59
2026-02-04,POWERGRID,50,286.19,1.24,2.89,5.02,-0.02,50-59
2026-02-04,IOC,65,170.63,1.96,4.94,3.45,1.4,60-69
2026-02-04,SIEMENS,65,3290.5,-5.52,-4.22,-3.12,-5.52,60-69
2026-02-04,BEL,50,437.34,-0.43,-0.38,1.94,-2.17,50-59
2026-02-04,ABB,60,5731.56,1.05,1.23,2.2,0.26,60-69
2026-02-04,BPCL,50,382.45,1.53,1.35,-0.41,-0.1,50-59
2026-02-04,PFC,65,407.32,0.14,0.3,1.41,-0.33,60-69
2026-02-04,CHOLAFIN,50,1738.2,1.84,-0.87,-1.22,-0.91,50-59
2026-02-04,RECLTD,65,373.39,-4.54,-6.12,-3.37,-6.12,60-69
2026-02-04,JINDALSTEL,75,1167.3,2.04,1.99,4.67,0.92,70-79
2026-02-04,AUROPHARMA,60,1212.7,-0.74,-5.45,-4.38,-7.31,60-69
2026-02-04,AJANTPHARM,50,2821.3,1.44,3.07,4.98,-0.14,50-59
2026-02-04,MOTHERSON,55,122.24,1.46,6.16,9.22,-3.69,50-59
2026-02-04,EXIDEIND,50,339.87,-0.31,-0.12,0.04,-2.59,50-59
2026-02-04,BHARATFORG,60,1584.38,-0.04,5.37,11.47,-2.11,60-69
2026-02-04,BALKRISIND,55,2663.5,0.57,0.6,-4.66,0.57,50-59
2026-02-04,ASHOKLEY,60,197.55,2.43,2.7,3.69,0.29,60-69
2026-02-04,KAYNES,50,3779.4,4.35,9.93,7.36,-4.32,50-59
2026-02-04,DIXON,50,11678.0,0.68,0.54,-1.38,-2.59,50-59
2026-02-04,BLUESTARCO,75,1880.2,3.02,4.36,7.26,-0.97,70-79
2026-02-04,AARTIIND,65,442.9,6.21,5.48,3.89,-0.44,60-69
2026-02-04,ADANIPOWER,80,155.29,-2.52,-2.82,-6.95,-4.02,80-89
2026-02-04,TORNTPOWER,75,1388.26,1.4,1.5,9.68,0.72,70-79
2026-02-05,NTPC,65,364.25,0.73,1.1,-0.29,-0.65,60-69
2026-02-05,DMART,65,3934.9,1.71,0.71,-2.56,-1.14,60-69
2026-02-05,ADANIPORTS,60,1563.61,-0.99,-1.69,-3.62,-1.69,60-69
2026-02-05,IOC,70,173.58,1.39,1.33,-0.84,-0.32,70-79
2026-02-05,JSWSTEEL,55,1232.72,0.35,0.65,-0.92,-0.29,50-59
2026-02-05,TATASTEEL,55,193.76,5.18,5.23,3.87,-0.35,50-59
2026-02-05,GRASIM,65,2863.9,3.14,2.15,0.01,-0.94,60-69
2026-02-05,TRENT,65,2750.14,1.29,3.73,-1.53,-0.42,60-69
2026-02-05,BPCL,55,382.05,1.13,-1.14,-3.77,-1.14,50-59
2026-02-05,PFC,65,407.71,-0.42,-1.07,-1.31,-1.07,60-69
2026-02-05,RECLTD,55,373.88,-5.75,-7.1,-6.34,-7.1,50-59
2026-02-05,LUPIN,65,2218.5,-0.65,-0.33,0.46,-2.02,60-69
2026-02-05,NYKAA,65,258.29,8.67,8.46,3.55,7.24,60-69
2026-02-05,JUBLFOOD,80,545.1,1.72,-0.8,-3.73,-0.8,80-89
2026-02-05,PAGEIND,80,35372.18,-2.92,-4.68,-8.21,-4.68,80-89
2026-02-05,BHARATFORG,70,1566.65,2.59,9.76,11.89,-1.0,70-79
2026-02-05,BALKRISIND,65,2687.8,1.06,-1.73,-5.72,-1.73,60-69
2026-02-05,BANDHANBNK,55,157.8,5.63,7.44,7.4,0.79,50-59
2026-02-05,CUMMINSIND,75,4371.52,0.61,1.32,6.28,-0.52,70-79
2026-02-05,AARTIIND,60,453.6,3.13,2.65,0.19,-2.79,60-69
2026-02-05,ADANIPOWER,50,153.45,-2.87,-2.39,-8.47,-2.87,50-59
2026-02-05,TORNTPOWER,85,1398.22,4.61,2.55,6.38,0.68,80-89
2026-02-06,BAJFINANCE,70,975.7,-1.3,4.39,4.94,-1.64,70-79
2026-02-06,NTPC,60,365.05,0.93,-0.56,2.16,-0.86,60-69
2026-02-06,ADANIPORTS,65,1544.19,0.17,-2.04,-2.53,-2.04,60-69
2026-02-06,BAJAJFINSV,55,2022.47,0.14,-0.05,1.69,-0.05,50-59
2026-02-06,POWERGRID,50,289.5,1.71,-0.79,3.26,-0.79,50-59
2026-02-06,IOC,55,173.02,3.49,0.9,-0.8,0.55,50-59
2026-02-06,SIEMENS,65,3176.2,-0.77,-1.88,0.94,-2.12,60-69
2026-02-06,BPCL,50,386.35,0.32,-3.17,-5.19,-3.17,50-59
2026-02-06,PFC,50,411.84,-0.8,-4.45,-1.21,-4.45,50-59
2026-02-06,RECLTD,55,368.92,-4.98,-6.87,-4.91,-6.87,50-59
2026-02-06,MRF,70,146452.09,3.61,2.49,-0.04,-0.78,70-79
2026-02-06,AJANTPHARM,55,2852.7,1.93,2.36,3.04,0.32,50-59
2026-02-06,NYKAA,60,276.99,0.2,-2.18,-4.12,-2.18,60-69
2026-02-06,PAGEIND,50,35292.79,-3.02,-5.37,-7.6,-5.37,50-59
2026-02-06,MOTHERSON,60,117.73,10.22,11.14,9.59,5.34,60-69
2026-02-06,SONACOMS,50,512.01,4.77,2.81,3.62,2.81,50-59
2026-02-06,BANDHANBNK,50,159.04,5.8,4.02,7.74,1.91,50-59
2026-02-06,KAYNES,55,3700.3,12.28,6.55,4.61,6.55,50-59
2026-02-06,KEI,55,4462.6,3.21,2.33,6.57,2.33,50-59
2026-02-06,BLUESTARCO,60,1880.9,4.32,6.18,4.65,2.98,60-69
2026-02-06,TORNTPOWER,75,1409.46,-0.03,2.35,8.08,-0.13,70-79
2026-02-09,SBIN,75,1125.71,4.05,5.42,7.14,-0.17,70-79
2026-02-09,LT,55,4073.81,1.76,2.14,7.4,1.35,50-59
2026-02-09,ADANIENT,50,2249.09,-1.7,-2.91,-2.63,-5.04,50-59
2026-02-09,KOTAKBANK,55,428.8,-0.59,-0.75,0.44,-1.9,50-59
2026-02-09,TITAN,75,4257.8,0.42,-1.8,0.35,-1.85,70-79
2026-02-09,TATASTEEL,60,197.92,3.02,1.89,3.04,0.58,60-69
2026-02-09,SIEMENS,50,3109.0,1.27,3.43,6.21,0.08,50-59
2026-02-09,PFC,55,407.91,-1.12,-0.82,0.16,-3.53,50-59
2026-02-09,CHOLAFIN,60,1770.2,-2.17,-3.13,-4.54,-3.43,60-69
2026-02-09,GAIL,50,163.64,0.05,0.72,2.13,-1.19,50-59
2026-02-09,TVSMOTOR,50,3751.59,3.09,1.13,1.71,-0.06,50-59
2026-02-09,DRREDDY,50,1275.5,-0.05,-0.48,2.5,-1.53,50-59
2026-02-09,NYKAA,50,277.86,0.82,-0.95,-4.01,-2.49,50-59
2026-02-09,PAGEIND,50,34593.08,-2.53,-3.76,-4.78,-3.76,50-59
2026-02-09,VOLTAS,70,1498.19,2.19,1.84,2.35,-1.82,70-79
2026-02-09,MOTHERSON,75,124.03,6.7,6.35,5.15,4.04,70-79
2026-02-09,SONACOMS,65,529.06,0.41,-1.04,1.03,-1.04,60-69
2026-02-09,BHARATFORG,55,1583.78,8.57,8.61,15.32,1.48,50-59
2026-02-09,BANDHANBNK,55,162.07,4.61,3.62,7.15,2.08,50-59
2026-02-09,KAYNES,65,3943.7,3.62,0.58,-3.66,-0.03,60-69
2026-02-09,KEI,50,4599.1,-0.17,-2.51,3.62,-2.51,50-59
2026-02-09,CROMPTON,70,262.92,0.56,3.7,0.97,-0.48,70-79
2026-02-09,BLUESTARCO,85,1937.0,1.91,1.98,1.28,0.58,80-89
2026-02-09,AARTIIND,60,470.4,-1.02,-3.22,-5.04,-5.1,60-69
2026-02-09,DEEPAKNTR,65,1678.0,-1.23,-3.29,-3.66,-3.29,60-69
2026-02-09,ADANIGREEN,50,982.65,1.53,0.88,-1.25,-3.27,50-59
2026-02-09,TORNTPOWER,75,1407.69,1.86,4.17,8.77,0.1,70-79
2026-02-10,SBIN,50,1123.84,4.76,6.06,6.92,3.39,50-59
2026-02-10,LT,55,4128.67,0.12,2.66,2.16,0.03,50-59
2026-02-10,TITAN,85,4269.1,-2.11,-0.77,0.59,-2.11,80-89
2026-02-10,NTPC,50,366.9,-1.06,0.41,4.32,-1.06,50-59
2026-02-10,BAJAJ-AUTO,60,9638.36,-0.14,0.54,0.56,-0.78,60-69
2026-02-10,POWERGRID,50,294.35,-2.43,2.17,3.55,-2.43,50-59
2026-02-10,IOC,60,175.99,-0.81,-1.35,1.11,-1.72,60-69
2026-02-10,TATASTEEL,80,203.81,-2.32,-2.37,0.54,-2.37,80-89
2026-02-10,GRASIM,50,2953.9,-2.23,-1.81,-2.53,-2.23,50-59
2026-02-10,MRF,55,148637.05,0.99,-0.45,-3.15,-1.05,50-59
2026-02-10,AJANTPHARM,70,2891.3,1.0,2.3,1.99,-0.04,70-79
2026-02-10,DELHIVERY,70,435.95,-3.53,-0.25,0.18,-4.09,70-79
2026-02-10,NYKAA,60,280.69,-3.47,-3.34,-6.89,-3.47,60-69
2026-02-10,BATAINDIA,85,918.55,-7.22,-8.68,-13.01,-9.77,80-89
2026-02-10,VOLTAS,65,1470.98,3.37,3.67,4.23,2.09,60-69
2026-02-10,MOTHERSON,85,129.03,1.41,2.5,1.65,0.57,80-89
2026-02-10,BANDHANBNK,60,166.69,-0.75,1.04,8.31,-0.75,60-69
2026-02-10,CUMMINSIND,50,4398.3,0.32,4.54,11.64,-0.8,50-59
2026-02-10,KAYNES,60,3957.6,-0.38,-0.18,-3.01,-0.38,60-69
2026-02-10,CROMPTON,50,261.66,2.24,3.4,0.29,1.05,50-59
2026-02-10,BLUESTARCO,75,1948.3,2.51,2.78,0.57,0.71,70-79
2026-02-10,DEEPAKNTR,60,1709.7,-3.97,-3.43,-7.09,-5.08,60-69
2026-02-10,TORNTPOWER,90,1462.72,-1.38,1.27,5.04,-3.67,90-100
2026-02-11,SBIN,70,1161.96,2.13,3.04,1.45,0.8,70-79
2026-02-11,LT,50,4130.06,0.75,3.73,3.07,0.08,50-59
2026-02-11,TITAN,80,4249.1,-1.6,-0.01,1.79,-1.65,80-89
2026-02-11,BAJAJ-AUTO,60,9732.53,-1.74,1.12,2.31,-1.74,60-69
2026-02-11,M&M,60,3636.71,-4.5,-3.93,-5.0,-5.05,60-69
2026-02-11,IOC,65,179.05,-3.4,-1.42,0.95,-3.4,60-69
2026-02-11,GRASIM,55,2932.6,-0.68,0.04,-1.85,-1.52,50-59
2026-02-11,TVSMOTOR,70,3851.64,-1.49,0.52,1.73,-1.49,70-79
2026-02-11,DIVISLAB,65,6386.5,-3.71,-1.61,0.14,-3.71,60-69
2026-02-11,EICHERMOT,90,7771.0,3.08,3.07,3.05,2.21,90-100
2026-02-11,BRITANNIA,70,6019.0,1.45,2.61,2.31,-0.64,70-79
2026-02-11,MRF,60,151736.98,-3.07,-2.62,-2.74,-3.07,60-69
2026-02-11,MARICO,50,770.4,0.32,3.32,4.67,-1.33,50-59
2026-02-11,AJANTPHARM,55,2907.8,1.11,1.86,3.9,-0.61,50-59
2026-02-11,SJVN,65,76.2,0.56,-0.94,-1.36,-0.94,60-69
2026-02-11,JUBLFOOD,70,547.0,-2.28,-4.2,-5.31,-4.2,70-79
2026-02-11,VOLTAS,55,1501.78,1.6,2.45,1.06,1.25,50-59
2026-02-11,MOTHERSON,85,129.77,1.64,2.88,2.36,0.84,80-89
2026-02-11,SONACOMS,55,536.44,-2.4,-1.15,0.74,-2.4,50-59
2026-02-11,BHARATFORG,65,1669.42,3.04,5.79,13.59,3.0,60-69
2026-02-11,APOLLOTYRE,50,509.5,-5.94,-6.75,-9.08,-6.75,50-59
2026-02-11,ASHOKLEY,55,202.89,-0.24,0.96,2.55,-0.83,50-59
2026-02-11,FEDERALBNK,55,290.5,-0.52,0.12,2.96,-1.17,50-59
2026-02-11,BANDHANBNK,60,168.26,-0.2,2.07,8.69,-1.68,60-69
2026-02-11,KAYNES,65,4154.7,-4.53,-2.34,-5.93,-5.11,60-69
2026-02-11,POLYCAB,50,7777.1,-2.28,0.2,6.84,-2.9,50-59
2026-02-11,KEI,50,4605.9,-2.66,0.02,7.34,-2.66,50-59
2026-02-11,PIIND,55,3275.72,-6.91,-7.69,-5.56,-7.69,50-59
2026-02-11,TORNTPOWER,70,1409.07,4.06,8.06,10.73,1.76,70-79
2026-02-12,ICICIBANK,70,1430.0,-1.57,-2.88,-1.76,-2.88,70-79
2026-02-12,SBIN,70,1171.29,1.76,1.12,1.43,0.52,70-79
2026-02-12,HINDUNILVR,50,2385.44,-4.04,-5.41,-1.1,-5.41,50-59
2026-02-12,LT,50,4145.41,2.24,2.26,2.4,-0.29,50-59
2026-02-12,BAJFINANCE,65,993.0,1.51,1.8,1.39,1.37,60-69
2026-02-12,TITAN,60,4275.8,-0.92,-1.81,1.56,-2.26,60-69
2026-02-12,ONGC,60,270.0,-1.63,1.72,3.74,-3.24,60-69
2026-02-12,BAJAJ-AUTO,50,9703.44,-0.14,-1.13,2.74,-1.45,50-59
2026-02-12,IOC,60,175.89,-1.29,-2.14,4.69,-2.14,60-69
2026-02-12,TATASTEEL,55,203.9,-2.42,-1.3,3.56,-2.42,50-59
2026-02-12,TATAPOWER,60,378.21,-0.56,-2.96,-0.04,-2.96,60-69
2026-02-12,TVSMOTOR,50,3867.68,-0.09,-1.32,1.88,-1.9,50-59
2026-02-12,EICHERMOT,65,7943.0,1.16,-0.58,3.11,-0.58,60-69
2026-02-12,BRITANNIA,50,6102.0,0.71,0.11,0.57,-1.99,50-59
2026-02-12,MARICO,50,770.65,0.51,1.23,4.55,-1.36,50-59
2026-02-12,SJVN,75,77.77,-1.81,-4.86,-4.77,-4.86,70-79
2026-02-12,HUDCO,50,200.5,-4.14,-3.5,-5.84,-4.14,50-59
2026-02-12,VOLTAS,80,1530.99,-0.4,-1.5,0.57,-1.5,80-89
2026-02-12,MOTHERSON,60,132.33,-0.06,-2.15,1.94,-2.15,60-69
2026-02-12,BHARATFORG,70,1719.51,1.42,1.94,10.86,0.04,70-79
2026-02-12,BALKRISIND,50,2641.3,-3.56,-4.06,-6.77,-4.06,50-59
2026-02-12,ASHOKLEY,65,207.48,-1.58,-3.57,0.43,-3.57,60-69
2026-02-12,MUTHOOTFIN,60,4032.8,-14.04,-16.13,-15.52,-16.13,60-69
2026-02-12,MANAPPURAM,60,308.16,-0.68,-0.96,-5.05,-1.94,60-69
2026-02-12,BANDHANBNK,60,169.54,-0.65,-0.04,9.77,-2.42,60-69
2026-02-12,CUMMINSIND,60,4429.3,3.8,4.89,12.04,-0.38,60-69
2026-02-12,BLUESTARCO,60,1974.0,1.44,-0.25,-0.46,-0.25,60-69
2026-02-12,TORNTPOWER,55,1433.83,3.31,3.74,8.78,0.61,50-59
2026-02-13,SBIN,60,1177.38,1.69,1.46,0.26,0.59,60-69
2026-02-13,LT,55,4133.53,3.64,4.95,2.5,0.66,50-59
2026-02-13,BAJFINANCE,75,1018.49,-0.09,0.53,-2.82,-1.17,70-79
2026-02-13,ONGC,50,261.25,1.28,6.66,7.06,1.28,50-59
2026-02-13,EICHERMOT,60,8065.0,-0.69,-1.59,-0.68,-2.08,60-69
2026-02-13,TORNTPHARM,55,4042.2,3.96,4.73,6.99,3.96,50-59
2026-02-13,GLENMARK,55,1997.6,1.63,2.28,6.96,0.96,50-59
2026-02-13,IPCALAB,60,1485.4,0.35,-2.4,2.93,-2.4,60-69
2026-02-13,AJANTPHARM,75,2920.1,1.43,0.66,2.53,0.66,70-79
2026-02-13,LUPIN,55,2199.3,1.25,0.91,4.67,0.91,50-59
2026-02-13,BHARATFORG,65,1731.56,1.99,2.49,10.04,-0.66,60-69
2026-02-13,BALKRISIND,50,2611.8,-2.78,-4.48,-8.73,-4.48,50-59
2026-02-13,ASHOKLEY,60,201.2,1.81,2.06,3.16,-0.56,60-69
2026-02-13,MANAPPURAM,55,302.17,2.48,1.27,-6.41,0.36,50-59
2026-02-13,CROMPTON,60,267.52,1.87,-0.78,-3.61,-0.78,60-69
2026-02-13,BLUESTARCO,55,1997.2,0.98,-1.44,-2.8,-1.44,50-59
2026-02-16,LT,50,4160.86,1.88,5.16,-3.21,1.86,50-59
2026-02-16,NTPC,50,369.1,-1.6,1.72,2.29,-1.6,50-59
2026-02-16,POWERGRID,55,300.5,-1.95,0.95,-1.23,-1.95,50-59
2026-02-16,GODREJCP,55,1197.85,-1.26,1.59,-2.31,-1.26,50-59
2026-02-16,BRITANNIA,50,6106.0,0.04,0.27,-2.41,-0.12,50-59
2026-02-16,TORNTPHARM,70,4224.08,-0.14,1.77,3.23,-0.51,70-79
2026-02-16,MARICO,55,772.85,0.94,3.7,0.82,0.23,50-59
2026-02-16,NATCOPHARM,75,879.96,0.95,1.48,8.67,0.37,70-79
2026-02-16,GLENMARK,60,2030.5,-0.68,0.43,4.57,-0.68,60-69
2026-02-16,IPCALAB,55,1495.1,-2.09,-1.43,1.2,-3.03,50-59
2026-02-16,LUPIN,65,2221.5,0.32,0.9,4.03,-0.09,60-69
2026-02-16,MANAPPURAM,60,303.27,0.64,0.03,-7.16,0.03,60-69
2026-02-16,CUMMINSIND,55,4524.8,2.68,7.95,6.45,1.61,50-59
2026-02-16,TORNTPOWER,55,1466.32,1.44,4.42,5.67,1.02,50-59
2026-02-17,SBIN,55,1191.92,0.22,0.82,-3.21,-0.63,50-59
2026-02-17,ONGC,50,265.6,4.91,4.1,4.27,-0.38,50-59
2026-02-17,PNB,55,121.29,3.82,4.98,-2.76,1.03,50-59
2026-02-17,BANKBARODA,60,293.75,1.91,3.25,-1.3,0.4,60-69
2026-02-17,BRITANNIA,50,6145.5,-0.76,0.28,-4.17,-0.76,50-59
2026-02-17,JINDALSTEL,50,1211.0,0.5,1.84,-3.52,0.01,50-59
2026-02-17,MARICO,55,774.6,1.76,4.62,-0.36,0.72,50-59
2026-02-17,NATCOPHARM,60,883.2,0.96,6.98,7.91,0.58,60-69
2026-02-17,GLENMARK,50,2038.8,0.22,0.97,0.04,-1.08,50-59
2026-02-17,IPCALAB,70,1491.6,-2.8,1.59,-1.09,-2.8,70-79
2026-02-17,AJANTPHARM,55,2957.8,-0.62,-0.3,-1.4,-0.62,50-59
2026-02-17,DRREDDY,50,1284.8,-0.34,1.2,0.5,-0.35,50-59
2026-02-17,LUPIN,60,2247.5,-1.25,0.12,2.55,-1.25,60-69
2026-02-17,INDIANB,50,900.91,2.89,7.15,2.05,0.79,50-59
2026-02-17,THERMAX,60,3041.78,3.2,3.08,-1.27,-1.55,60-69
